it,sol,rhsl1,rhsl2,rhslinf,dyl1,dyl2,dylinf,relerr
139,5,1.845264e+01,9.913304e-01,7.026858e-01,2.498565e+03,1.216414e+01,3.759749e-01,3.218611e-08
139,6,1.604162e+01,8.653590e-01,6.101197e-01,8.632647e+02,7.707817e+00,4.026672e-01,3.733958e-08
140,1,2.082851e+10,2.114946e+09,1.553876e+09,9.923468e+09,4.027288e+07,2.034850e+05,2.982567e-08
140,2,4.846267e+04,4.925298e+03,3.618115e+03,9.821456e+04,3.867826e+02,1.822258e+00,2.992721e-08
140,3,4.443495e+04,4.516333e+03,3.317642e+03,1.356482e+05,5.328790e+02,2.895483e+00,2.980979e-08
140,4,2.060902e+01,9.427653e-01,6.639689e-01,6.132784e+03,2.480402e+01,3.388862e-01,4.612659e-08
140,5,1.888015e+01,8.659468e-01,6.098676e-01,6.241771e+03,2.510774e+01,3.427067e-01,4.574765e-08
140,6,1.684260e+01,7.762000e-01,5.466842e-01,6.299052e+03,2.521700e+01,3.434611e-01,4.507257e-08
141,1,2.155868e+10,2.189155e+09,1.608406e+09,9.914744e+09,4.023970e+07,2.033844e+05,4.740456e-08
141,2,4.753734e+04,4.831464e+03,3.549195e+03,8.801566e+04,3.466970e+02,1.655972e+00,4.766260e-08
141,3,4.282719e+04,4.353008e+03,3.197679e+03,1.059581e+05,4.197425e+02,5.592041e+00,4.402545e-08
141,4,1.647339e+01,8.701026e-01,6.056015e-01,5.599551e+03,2.236027e+01,3.378209e-01,3.345450e-08
142,1,2.161820e+10,2.195194e+09,1.612846e+09,9.983255e+09,4.050181e+07,2.043695e+05,4.044270e-08
142,2,4.757509e+04,4.835286e+03,3.552009e+03,9.397838e+04,3.700206e+02,1.745396e+00,4.041856e-08
142,3,4.317653e+04,4.388629e+03,3.223849e+03,7.458003e+04,2.972458e+02,4.708213e+00,4.022092e-08
142,4,1.760264e+01,9.394978e-01,6.517713e-01,1.006865e+05,3.970659e+02,4.188318e+00,3.158235e-08
143,1,2.237859e+10,2.272354e+09,1.669550e+09,9.885419e+09,4.012618e+07,2.028387e+05,2.981004e-08
143,2,4.760542e+04,4.838253e+03,3.554219e+03,8.483227e+04,3.340271e+02,1.590848e+00,2.986679e-08
143,3,4.357681e+04,4.429191e+03,3.253678e+03,5.288079e+04,2.085305e+02,1.435770e+00,2.994320e-08
143,4,1.795682e+01,9.482648e-01,6.697232e-01,5.549884e+03,2.344061e+01,7.137867e-01,2.875183e-08
143,5,1.481589e+01,7.907856e-01,5.603792e-01,6.320662e+03,2.510093e+01,4.089242e-01,2.642191e-08
143,6,1.085028e+01,5.828205e-01,4.137621e-01,4.565791e+03,1.813315e+01,3.622612e-01,2.600504e-08
144,1,2.480659e+10,2.518443e+09,1.850387e+09,9.869837e+09,4.006500e+07,2.025595e+05,4.677267e-08
144,2,4.630552e+04,4.705375e+03,3.456654e+03,7.328034e+04,2.883659e+02,1.370748e+00,4.672819e-08
144,3,4.197433e+04,4.265558e+03,3.133522e+03,1.411329e+04,5.842896e+01,1.080832e+00,4.690730e-08
144,4,1.427592e+01,7.402631e-01,5.230624e-01,1.010677e+04,3.983132e+01,3.318301e-01,4.449376e-08
144,5,1.291067e+01,6.751439e-01,4.781173e-01,1.200575e+04,4.720352e+01,3.570696e-01,4.467329e-08
144,6,9.681178e+00,5.142619e-01,3.620441e-01,1.694991e+04,6.646584e+01,4.198920e-01,4.457732e-08
145,1,2.736162e+10,2.777457e+09,2.040751e+09,9.904737e+09,4.020220e+07,2.032028e+05,4.144394e-08
145,2,4.545244e+04,4.618111e+03,3.392636e+03,6.957392e+04,2.738228e+02,1.278065e+00,4.139620e-08
145,3,4.110478e+04,4.176689e+03,3.068318e+03,1.769419e+05,6.921639e+02,3.527401e+00,4.305635e-08
145,4,1.216844e+01,5.989646e-01,4.207945e-01,5.174613e+03,2.066060e+01,2.494316e-01,2.606888e-08
146,1,2.755990e+10,2.797562e+09,2.055511e+09,1.001259e+10,4.061588e+07,2.048220e+05,4.050598e-08
146,2,4.517887e+04,4.590291e+03,3.372177e+03,7.573627e+04,2.977232e+02,1.369462e+00,4.045346e-08
146,3,4.069286e+04,4.134831e+03,3.037543e+03,1.190116e+04,6.246698e+01,2.855268e+00,4.026427e-08
146,4,1.186164e+01,6.056745e-01,4.277868e-01,2.343056e+04,9.225227e+01,1.018812e+00,2.957979e-08
147,1,2.792126e+10,2.834265e+09,2.082450e+09,9.954484e+09,4.039252e+07,2.039354e+05,3.107977e-08
147,2,4.526181e+04,4.598747e+03,3.378345e+03,7.145118e+04,2.810903e+02,1.301302e+00,3.104635e-08
147,3,4.128603e+04,4.195114e+03,3.081792e+03,8.256513e+04,3.235642e+02,1.471358e+00,3.109155e-08
147,4,1.448619e+01,5.851723e-01,4.085492e-01,1.531191e+03,7.495622e+00,2.370912e-01,4.855155e-08
147,5,1.395214e+01,5.657099e-01,3.951013e-01,1.735943e+03,8.079043e+00,2.371367e-01,4.812985e-08
147,6,1.325558e+01,5.405009e-01,3.776838e-01,1.982858e+03,8.828415e+00,2.374472e-01,4.866395e-08
148,1,2.847818e+10,2.890874e+09,2.124037e+09,9.882794e+09,4.011625e+07,2.027481e+05,2.256202e-08
148,2,4.499058e+04,4.571328e+03,3.358191e+03,6.159459e+04,2.424047e+02,1.142279e+00,2.255746e-08
148,3,4.083065e+04,4.148944e+03,3.047871e+03,2.564331e+04,1.017132e+02,6.388622e-01,2.254973e-08
148,4,1.237931e+01,7.056311e-01,4.428332e-01,7.565175e+03,2.979365e+01,3.140052e-01,2.831478e-08
149,1,3.078005e+10,3.124618e+09,2.295721e+09,9.881208e+09,4.011082e+07,2.028835e+05,2.576897e-08
149,2,4.509571e+04,4.582101e+03,3.366024e+03,5.963562e+04,2.345876e+02,1.090490e+00,2.588155e-08
149,3,4.105933e+04,4.172248e+03,3.064917e+03,1.419810e+05,5.561872e+02,2.617343e+00,2.595568e-08
149,4,1.519996e+01,6.442655e-01,4.512685e-01,7.380160e+02,4.823874e+00,2.108992e-01,3.129433e-08
150,1,3.100523e+10,3.147498e+09,2.312538e+09,9.917178e+09,4.024826e+07,2.033060e+05,3.120198e-08
150,2,4.489124e+04,4.561365e+03,3.350800e+03,6.010727e+04,2.364308e+02,1.095463e+00,3.079673e-08
150,3,4.055148e+04,4.120683e+03,3.027044e+03,1.985933e+04,8.604776e+01,2.257896e+00,3.068150e-08
150,4,1.347039e+01,6.911693e-01,4.868831e-01,9.650465e+03,3.785811e+01,2.576339e-01,4.139231e-08
150,5,1.304785e+01,6.714401e-01,4.724768e-01,1.010948e+04,3.964108e+01,2.534670e-01,4.224114e-08
150,6,1.241605e+01,6.416998e-01,4.501133e-01,1.092142e+04,4.280264e+01,2.774491e-01,4.408420e-08
151,1,3.166604e+10,3.214373e+09,2.361670e+09,9.912079e+09,4.022806e+07,2.032929e+05,2.273776e-08
151,2,4.468545e+04,4.540181e+03,3.335233e+03,5.811568e+04,2.285738e+02,1.056850e+00,2.257516e-08
151,3,4.073536e+04,4.139104e+03,3.040573e+03,3.455593e+04,1.361254e+02,6.558864e-01,2.255873e-08
151,4,1.470153e+01,6.314965e-01,4.430317e-01,3.161460e+03,1.263954e+01,2.192118e-01,4.354415e-08
152,1,3.243873e+10,3.292903e+09,2.419373e+09,9.852449e+09,3.999969e+07,2.023557e+05,3.083757e-08
152,2,4.461639e+04,4.533295e+03,3.330182e+03,5.237123e+04,2.060948e+02,9.642822e-01,3.084710e-08
152,3,4.023743e+04,4.088587e+03,3.003474e+03,3.219491e+04,1.270523e+02,6.375467e-01,3.082592e-08
152,4,1.227408e+01,6.436625e-01,4.554135e-01,8.887713e+02,7.501746e+00,5.154236e-01,3.427501e-08
153,1,3.464160e+10,3.516575e+09,2.583732e+09,9.854287e+09,4.000612e+07,2.023347e+05,3.834814e-08
153,2,4.459264e+04,4.530950e+03,3.328490e+03,5.056094e+04,1.988846e+02,9.207251e-01,3.764825e-08
153,3,4.061016e+04,4.126514e+03,3.031364e+03,6.415918e+04,2.514790e+02,1.206790e+00,3.666319e-08
153,4,1.406238e+01,7.243710e-01,5.105119e-01,1.337811e+03,6.616356e+00,2.579483e-01,3.929133e-08
153,5,1.203235e+01,6.301268e-01,4.459303e-01,2.563535e+03,1.059172e+01,2.609085e-01,4.112226e-08
153,6,8.818877e+00,4.657421e-01,3.301486e-01,3.750106e+03,1.492561e+01,2.548226e-01,4.143292e-08
154,1,3.802702e+10,3.859684e+09,2.835811e+09,9.827599e+09,3.990364e+07,2.019188e+05,4.472285e-08
154,2,4.350529e+04,4.419895e+03,3.246885e+03,4.257591e+04,1.675726e+02,7.732132e-01,4.467838e-08
154,3,3.948704e+04,4.011849e+03,2.947112e+03,4.582395e+04,1.796368e+02,1.104324e+00,4.467509e-08
154,4,1.266792e+01,5.412145e-01,3.806472e-01,2.284544e+03,9.154205e+00,1.752153e-01,3.633029e-08
155,1,3.853041e+10,3.910766e+09,2.873346e+09,9.856785e+09,4.001539e+07,2.024174e+05,2.917274e-08
155,2,4.343230e+04,4.412470e+03,3.241433e+03,4.411430e+04,1.735722e+02,7.939460e-01,2.900743e-08
155,3,3.912393e+04,3.974954e+03,2.920010e+03,5.078065e+04,1.989104e+02,9.880283e-01,2.902603e-08
155,4,1.069326e+01,5.501476e-01,3.876739e-01,1.342715e+03,5.981902e+00,2.013171e-01,3.561214e-08
156,1,3.955176e+10,4.014336e+09,2.949454e+09,9.853153e+09,4.000107e+07,2.023586e+05,3.231155e-08
156,2,4.327477e+04,4.396369e+03,3.229618e+03,4.235277e+04,1.666426e+02,7.616540e-01,3.253183e-08
156,3,3.941063e+04,4.004004e+03,2.941364e+03,2.308287e+04,9.235462e+01,1.525394e+00,3.255212e-08
156,4,1.166525e+01,5.780135e-01,4.049575e-01,1.617738e+04,6.406514e+01,9.192474e-01,2.688788e-08
156,5,8.349662e+00,4.352845e-01,3.083333e-01,1.221439e+03,6.386390e+00,4.136049e-01,4.223343e-08
156,6,6.116793e+00,3.209743e-01,2.275310e-01,4.773995e+03,1.871545e+01,1.593723e-01,4.260910e-08
157,1,4.518608e+10,4.585621e+09,3.369291e+09,9.731562e+09,3.953425e+07,2.003991e+05,2.992589e-08
157,2,4.222800e+04,4.289552e+03,3.151232e+03,2.807929e+04,1.106035e+02,5.180673e-01,2.993921e-08
157,3,3.812630e+04,3.872979e+03,2.845196e+03,2.067684e+04,8.309820e+01,1.661342e+00,3.206312e-08
157,4,9.009002e+00,4.129974e-01,2.859784e-01,5.307837e+03,2.079900e+01,1.280896e-01,3.478449e-08
158,1,4.553021e+10,4.620580e+09,3.394981e+09,9.818431e+09,3.986779e+07,2.018765e+05,1.479559e-08
158,2,4.225017e+04,4.291836e+03,3.152914e+03,3.452376e+04,1.357385e+02,6.135917e-01,1.480901e-08
158,3,3.847557e+04,3.908560e+03,2.871333e+03,1.640211e+04,6.535368e+01,1.641746e+00,1.478976e-08
158,4,1.067201e+01,3.780120e-01,2.601989e-01,3.969721e+03,1.557108e+01,1.319145e-01,3.712816e-08
158,5,1.032390e+01,3.665597e-01,2.524014e-01,4.141774e+03,1.623893e+01,1.261762e-01,3.726990e-08
158,6,9.875006e+00,3.520061e-01,2.425301e-01,4.416652e+03,1.731039e+01,1.230817e-01,3.603685e-08
159,1,4.640192e+10,4.709115e+09,3.460071e+09,9.937750e+09,4.032488e+07,2.036722e+05,4.545198e-08
159,2,4.215317e+04,4.282056e+03,3.145763e+03,4.279455e+04,1.679382e+02,7.347472e-01,4.514993e-08
159,3,3.828049e+04,3.888858e+03,2.856884e+03,5.858636e+04,2.292282e+02,1.032971e+00,4.501415e-08
159,4,1.010304e+01,3.883152e-01,2.711890e-01,5.320128e+03,2.092364e+01,2.101718e-01,3.470852e-08
159,5,9.373206e+00,3.805236e-01,2.665563e-01,5.316075e+03,2.090446e+01,2.074446e-01,4.204483e-08
159,6,7.729464e+00,3.562052e-01,2.492413e-01,3.224911e+03,1.284149e+01,1.857856e-01,4.595708e-08
160,1,4.783720e+10,4.854579e+09,3.566962e+09,1.007991e+10,4.087176e+07,2.061973e+05,2.557783e-08
160,2,4.193048e+04,4.259273e+03,3.129033e+03,5.172801e+04,2.028221e+02,8.747593e-01,2.561760e-08
160,3,3.784716e+04,3.844751e+03,2.824482e+03,3.203912e+05,1.252518e+03,6.284523e+00,2.856697e-08
160,4,8.439412e+00,3.724747e-01,2.597223e-01,4.581687e+03,1.802853e+01,1.879229e-01,2.580626e-08
161,1,4.784562e+10,4.855422e+09,3.567574e+09,1.012799e+10,4.105563e+07,2.068285e+05,2.406759e-08
161,2,4.182694e+04,4.248750e+03,3.121295e+03,5.432071e+04,2.128828e+02,9.150893e-01,2.379832e-08
161,3,3.768265e+04,3.828039e+03,2.812197e+03,2.750661e+05,1.075249e+03,4.518115e+00,2.364600e-08
161,4,8.049938e+00,3.932488e-01,2.761582e-01,9.075306e+03,3.552037e+01,2.383920e-01,3.064964e-08
162,1,4.792422e+10,4.863371e+09,3.573401e+09,9.827204e+09,3.990077e+07,2.019782e+05,2.502435e-08
162,2,4.158113e+04,4.223769e+03,3.102930e+03,2.933066e+04,1.153920e+02,5.303113e-01,2.498627e-08
162,3,3.749720e+04,3.808959e+03,2.798184e+03,3.129929e+04,1.229903e+02,1.682529e+00,2.500074e-08
162,4,9.309708e+00,1.172738e+00,7.708340e-01,1.063331e+04,4.171684e+01,1.150286e+00,4.986402e-08
163,1,4.984854e+10,5.058744e+09,3.716982e+09,9.922435e+09,4.026609e+07,2.035126e+05,3.626723e-08
163,2,4.150030e+04,4.215633e+03,3.096978e+03,3.367080e+04,1.323680e+02,5.932841e-01,4.997168e-08
163,3,3.789138e+04,3.849182e+03,2.827752e+03,3.381586e+04,1.337186e+02,1.813535e+00,3.210635e-08
163,4,9.589769e+00,4.368895e-01,3.044748e-01,4.628974e+04,1.811926e+02,1.200863e+00,3.765508e-08
163,5,6.297088e+00,3.243417e-01,2.282049e-01,2.352241e+04,9.200493e+01,5.331821e-01,3.350356e-08
164,1,5.563352e+10,5.645546e+09,4.148153e+09,9.933070e+09,4.030854e+07,2.037200e+05,2.586684e-08
164,2,4.145476e+04,4.210804e+03,3.093438e+03,3.324823e+04,1.308010e+02,5.786484e-01,2.047841e-08
164,3,3.745085e+04,3.804213e+03,2.794723e+03,9.502032e+04,3.717841e+02,1.534471e+00,2.051371e-08
164,4,8.662026e+00,4.265939e-01,2.999957e-01,4.385655e+03,1.719708e+01,1.621117e-01,4.862616e-08
165,1,5.634577e+10,5.717775e+09,4.201225e+09,9.917242e+09,4.024773e+07,2.035577e+05,2.692684e-08
165,2,4.126611e+04,4.191615e+03,3.079341e+03,3.038642e+04,1.195074e+02,5.354764e-01,2.693475e-08
165,3,3.721584e+04,3.780206e+03,2.777080e+03,4.585267e+04,1.795824e+02,9.459482e-01,2.698672e-08
165,4,9.289622e+00,9.758292e-01,6.278080e-01,5.735973e+03,2.257023e+01,2.106987e-01,4.672053e-08
166,1,5.816786e+10,5.902665e+09,4.337096e+09,9.946983e+09,4.036025e+07,2.038404e+05,2.234275e-08
166,2,4.112937e+04,4.177723e+03,3.069149e+03,2.965811e+04,1.165851e+02,5.201832e-01,2.338254e-08
166,3,3.710736e+04,3.769276e+03,2.769071e+03,1.327884e+04,5.251197e+01,6.242411e-01,2.335548e-08
166,4,9.134472e+00,6.238636e-01,3.200893e-01,7.219763e+03,2.827372e+01,1.915465e-01,3.120150e-08
166,5,7.438329e+00,3.787525e-01,2.680031e-01,4.676520e+03,1.832917e+01,1.098447e-01,3.428161e-08
166,6,5.278009e+00,2.747894e-01,1.917062e-01,5.035192e+03,1.973916e+01,1.111569e-01,3.485443e-08
167,1,6.288021e+10,6.380587e+09,4.688340e+09,9.918233e+09,4.025048e+07,2.034310e+05,4.733464e-08
167,2,4.084344e+04,4.148522e+03,3.047747e+03,2.432374e+04,9.566702e+01,4.326131e-01,4.747247e-08
167,3,3.684179e+04,3.742101e+03,2.749156e+03,4.252927e+03,1.777095e+01,2.639106e-01,4.733741e-08
167,4,2.353354e+01,1.140733e+01,8.061333e+00,7.353634e+04,2.879635e+02,1.985085e+00,3.839512e-08
168,1,7.289973e+10,7.397427e+09,5.435626e+09,9.875457e+09,4.008675e+07,2.028627e+05,4.277361e-08
168,2,4.103881e+04,4.168429e+03,3.062449e+03,2.072362e+04,8.149146e+01,3.694526e-01,4.275158e-08
168,3,3.749921e+04,3.808983e+03,2.798364e+03,1.032175e+04,4.087879e+01,2.063743e-01,4.275542e-08
168,4,9.128182e+00,4.564584e-01,3.215632e-01,4.321860e+03,1.695993e+01,8.218262e-02,3.954133e-08
168,5,2.516844e+00,1.392061e-01,9.745931e-02,3.381738e+03,1.326289e+01,5.376953e-02,2.673946e-08
169,1,9.263792e+10,9.398814e+09,6.906254e+09,9.998206e+09,4.055554e+07,2.048310e+05,2.943954e-08
169,2,4.061127e+04,4.124362e+03,3.030076e+03,2.805014e+04,1.099023e+02,4.687159e-01,2.947716e-08
169,3,3.659198e+04,3.716297e+03,2.730264e+03,1.202882e+05,4.708162e+02,2.585828e+00,2.940979e-08
169,4,8.444865e+00,4.172274e-01,2.931020e-01,1.627649e+04,6.378681e+01,4.827341e-01,2.582683e-08
169,5,8.317780e+00,4.122844e-01,2.899171e-01,1.695702e+04,6.644985e+01,4.992353e-01,2.602727e-08
169,6,8.106759e+00,4.037396e-01,2.842628e-01,1.820065e+04,7.132034e+01,5.290195e-01,2.655656e-08
170,1,9.343795e+10,9.479839e+09,6.965772e+09,9.920791e+09,4.025889e+07,2.034513e+05,1.826016e-08
170,2,4.048763e+04,4.111751e+03,3.020801e+03,2.097014e+04,8.224745e+01,3.590569e-01,1.825378e-08
170,3,3.712048e+04,3.769886e+03,2.769632e+03,4.718593e+04,1.846709e+02,7.911706e-01,1.837536e-08
170,4,9.771537e+00,3.561271e-01,2.405998e-01,2.015026e+03,7.991199e+00,1.101785e-01,3.294117e-08
170,5,9.336954e+00,3.409126e-01,2.304165e-01,2.344966e+03,9.262885e+00,1.140184e-01,4.274371e-08
170,6,8.751541e+00,3.205094e-01,2.166956e-01,2.802848e+03,1.103533e+01,1.195317e-01,3.322614e-08
171,1,9.578118e+10,9.717846e+09,7.140760e+09,9.842205e+09,3.995837e+07,2.022007e+05,2.612196e-08
171,2,4.028987e+04,4.091795e+03,3.006181e+03,1.286954e+04,5.067330e+01,2.366119e-01,2.608772e-08
171,3,3.665750e+04,3.722946e+03,2.735189e+03,6.479456e+03,2.574888e+01,1.350905e-01,2.608034e-08
171,4,6.559254e+00,3.330886e-01,2.343412e-01,3.358941e+03,1.317922e+01,5.409423e-02,4.013065e-08
171,5,4.946567e+00,2.536795e-01,1.780834e-01,2.692251e+03,1.056270e+01,4.331006e-02,3.937014e-08
171,6,3.087139e+00,1.606952e-01,1.119685e-01,1.927772e+03,7.562127e+00,3.102189e-02,3.951443e-08
172,1,1.096257e+11,1.112145e+10,8.172316e+09,9.965883e+09,4.043397e+07,2.042620e+05,1.876536e-08
172,2,3.985144e+04,4.046921e+03,2.973274e+03,2.085656e+04,8.173837e+01,3.521305e-01,1.878655e-08
172,3,3.588851e+04,3.644577e+03,2.677660e+03,8.554181e+04,3.348624e+02,1.857824e+00,1.888535e-08
172,4,5.857093e+00,2.840041e-01,1.920988e-01,1.684682e+05,6.593904e+02,3.807375e+00,1.019489e-07
173,1,1.105331e+11,1.121316e+10,8.239672e+09,1.002098e+10,4.064231e+07,2.051095e+05,3.720992e-08
173,2,3.974525e+04,4.036019e+03,2.965249e+03,2.393788e+04,9.385608e+01,3.984833e-01,3.611828e-08
173,3,3.579620e+04,3.635114e+03,2.670693e+03,1.296099e+05,5.072735e+02,3.654922e+00,3.152810e-08
173,4,6.130871e+00,2.772640e-01,1.919291e-01,1.136656e+03,4.486055e+00,5.648926e-02,3.881196e-08
173,5,6.101185e+00,2.765656e-01,1.914734e-01,1.319720e+03,5.199004e+00,6.142891e-02,4.711019e-08
173,6,6.058339e+00,2.755316e-01,1.907990e-01,1.615386e+03,6.353337e+00,7.039949e-02,2.924006e-08
174,1,1.107060e+11,1.123069e+10,8.252556e+09,9.970927e+09,4.045368e+07,2.047010e+05,2.155042e-08
174,2,3.969900e+04,4.031325e+03,2.961801e+03,1.992024e+04,7.809120e+01,3.371605e-01,2.118614e-08
174,3,3.597882e+04,3.653640e+03,2.684306e+03,1.002145e+05,3.918188e+02,1.673935e+00,2.118577e-08
174,4,5.215492e+00,2.547702e-01,1.779571e-01,7.171888e+03,2.812065e+01,3.947848e-01,3.781450e-08
174,5,3.636826e+00,1.811683e-01,1.253767e-01,1.448528e+03,5.917288e+00,1.281160e-01,3.829787e-08
174,6,7.731182e-01,3.664948e-02,2.169823e-02,1.845577e+04,7.210581e+01,3.207612e-01,7.409148e-08
175,1,1.218653e+11,1.236190e+10,9.083928e+09,1.026478e+10,4.157796e+07,2.088633e+05,2.347656e-08
175,2,3.805893e+04,3.864593e+03,2.839335e+03,2.142546e+04,8.384871e+01,4.334521e-01,2.353735e-08
175,3,3.427269e+04,3.478930e+03,2.555964e+03,2.420937e+07,9.457715e+04,3.759273e+02,4.280561e-08
175,4,5.315819e+00,2.437339e-01,1.522356e-01,2.370620e+05,9.261197e+02,3.668887e+00,3.810027e-07
176,1,1.230307e+11,1.248009e+10,9.170785e+09,1.341222e+10,5.365303e+07,2.584380e+05,1.954760e-08
176,2,3.841771e+04,3.900998e+03,2.866088e+03,2.131484e+05,8.327104e+02,3.317226e+00,1.951973e-08
176,3,3.474946e+04,3.529221e+03,2.592850e+03,3.737537e+06,1.460165e+04,5.853068e+01,2.020573e-08
176,4,6.867971e+00,2.226181e-01,1.522365e-01,1.032858e+05,4.035075e+02,1.631106e+00,2.537343e-07
177,1,1.261449e+11,1.279595e+10,9.402906e+09,1.038945e+10,4.205681e+07,2.107430e+05,4.390297e-08
177,2,3.929605e+04,3.990126e+03,2.931581e+03,4.237879e+04,1.657963e+02,6.760009e-01,4.395282e-08
177,3,3.545648e+04,3.600455e+03,2.645261e+03,2.767391e+05,1.081675e+03,4.341000e+00,4.579960e-08
177,4,5.414726e+00,2.543071e-01,1.770139e-01,1.456374e+04,5.691572e+01,2.688883e-01,3.390312e-08
178,1,1.266006e+11,1.284216e+10,9.436867e+09,1.064763e+10,4.304676e+07,2.148759e+05,4.505532e-08
178,2,3.876564e+04,3.936292e+03,2.892025e+03,5.014149e+04,1.959430e+02,7.969604e-01,4.487961e-08
178,3,3.497975e+04,3.552107e+03,2.609732e+03,4.908217e+05,1.918058e+03,1.327126e+01,4.802202e-08
178,4,6.532325e+00,2.312206e-01,1.592782e-01,1.909539e+03,7.488083e+00,7.896735e-02,3.835136e-08
179,1,1.265926e+11,1.284136e+10,9.436275e+09,1.063730e+10,4.300878e+07,2.151304e+05,3.436874e-08
179,2,3.875801e+04,3.935520e+03,2.891458e+03,5.029478e+04,1.967060e+02,8.004139e-01,3.321635e-08
179,3,3.489305e+04,3.543307e+03,2.603266e+03,9.352337e+04,4.984643e+02,2.153198e+01,3.248374e-08
179,4,6.021755e+00,4.906532e-01,2.965054e-01,1.336653e+06,5.765312e+03,1.659768e+02,1.551572e-06
180,1,1.271985e+11,1.290286e+10,9.481481e+09,1.053950e+10,4.263178e+07,2.131485e+05,2.659501e-08
180,2,3.871042e+04,3.930703e+03,2.887923e+03,4.297019e+04,1.679405e+02,6.857068e-01,2.656996e-08
180,3,3.512693e+04,3.567039e+03,2.620710e+03,8.488235e+03,3.375759e+01,4.397635e-01,2.652262e-08
180,4,6.129729e+00,3.156672e-01,2.228872e-01,1.332598e+04,5.209156e+01,2.094878e-01,4.910277e-08
181,1,1.346272e+11,1.365627e+10,1.003519e+10,1.026003e+10,4.156085e+07,2.088832e+05,4.977417e-08
181,2,3.877469e+04,3.937184e+03,2.892706e+03,2.606389e+04,1.019244e+02,4.230736e-01,4.974895e-08
181,3,3.524281e+04,3.578682e+03,2.629294e+03,7.249891e+04,2.832573e+02,1.139726e+00,2.510502e-08
181,4,7.393663e+00,2.718064e-01,1.887105e-01,8.206090e+02,3.373091e+00,1.100122e-01,3.732635e-08
181,5,6.658683e+00,2.609563e-01,1.819596e-01,1.227816e+03,4.899946e+00,1.140049e-01,3.396709e-08
181,6,5.162470e+00,2.423236e-01,1.689088e-01,1.569918e+03,6.204925e+00,1.160808e-01,4.610701e-08
182,1,1.410242e+11,1.430471e+10,1.051163e+10,1.114925e+10,4.497133e+07,2.225471e+05,3.303668e-08
182,2,3.821556e+04,3.880318e+03,2.850908e+03,8.146507e+04,3.183043e+02,1.273883e+00,3.294355e-08
182,3,3.456299e+04,3.509809e+03,2.578644e+03,7.958859e+05,3.109208e+03,1.316223e+01,3.264006e-08
182,4,6.735599e+00,2.359346e-01,1.620957e-01,8.260722e+03,3.229163e+01,2.429128e-01,4.497675e-08
183,1,1.406914e+11,1.427096e+10,1.048683e+10,1.041760e+10,4.216556e+07,2.112426e+05,2.982402e-08
183,2,3.805655e+04,3.864183e+03,2.839051e+03,3.383810e+04,1.324880e+02,5.420542e-01,2.987209e-08
183,3,3.427881e+04,3.478642e+03,2.555747e+03,1.005323e+07,3.928473e+04,2.056573e+02,2.988570e-08
183,4,7.443850e+00,1.417236e+00,9.853448e-01,9.329878e+05,3.645739e+03,1.892452e+01,3.140359e-07
183,5,7.444299e+00,1.419009e+00,9.866292e-01,9.342006e+05,3.650496e+03,1.895485e+01,2.369651e-07
183,6,7.444854e+00,1.421188e+00,9.882073e-01,9.357072e+05,3.656342e+03,1.897154e+01,1.138644e-07
184,1,1.413920e+11,1.434195e+10,1.053900e+10,1.066270e+10,4.310539e+07,2.151107e+05,4.577135e-08
184,2,3.823804e+04,3.882577e+03,2.852567e+03,5.017911e+04,1.961694e+02,7.937864e-01,4.576326e-08
184,3,3.487771e+04,3.541616e+03,2.602031e+03,1.442016e+05,5.643711e+02,3.139523e+00,4.501481e-08
184,4,6.866760e+00,2.199655e-01,1.496630e-01,3.629254e+03,1.425758e+01,1.841083e-01,3.560421e-08
185,1,1.418120e+11,1.438452e+10,1.057028e+10,1.059807e+10,4.285735e+07,2.140855e+05,2.507879e-08
185,2,3.816800e+04,3.875461e+03,2.847341e+03,4.531027e+04,1.772235e+02,7.188679e-01,3.045897e-08
185,3,3.444723e+04,3.497854e+03,2.569882e+03,1.006514e+05,3.932768e+02,2.058699e+00,1.947031e-08
185,4,6.120188e+00,5.065835e-01,2.949903e-01,1.671369e+03,7.579048e+00,3.430139e-01,2.528289e-08
186,1,1.460767e+11,1.481657e+10,1.088779e+10,1.053639e+10,4.262118e+07,2.131129e+05,2.564230e-08
186,2,3.779468e+04,3.837430e+03,2.819403e+03,3.702208e+04,1.447721e+02,5.911100e-01,2.568452e-08
186,3,3.419075e+04,3.471679e+03,2.550659e+03,1.646934e+04,6.461760e+01,8.374161e-01,2.564066e-08
186,4,6.384665e+00,3.244767e-01,2.282380e-01,4.067612e+04,1.589636e+02,9.553928e-01,4.245258e-08
186,5,5.732410e+00,2.977444e-01,2.100539e-01,9.626257e+03,3.763681e+01,2.792969e-01,3.110051e-08
186,6,4.657303e+00,2.510520e-01,1.765445e-01,1.827149e+04,7.143620e+01,4.401777e-01,3.107145e-08
187,1,1.560011e+11,1.582207e+10,1.162672e+10,1.030208e+10,4.172109e+07,2.092033e+05,4.994397e-08
187,2,3.771393e+04,3.828963e+03,2.813191e+03,1.868027e+04,7.310316e+01,3.065079e-01,4.979371e-08
187,3,3.515372e+04,3.569113e+03,2.622266e+03,5.381296e+03,2.123151e+01,2.346955e-01,4.978428e-08
187,4,7.325610e+00,3.181244e-01,2.227011e-01,1.228838e+04,4.811724e+01,2.177721e-01,4.477369e-08
